"Id","Sales"
4405,4114.77
14677,10896.7
981,6580.75
25805,7530.31
12965,6544.54
11253,6665.2
28373,4263.28
24093,6455.17
9541,3566.66
21525,4082.4
20669,4828.93
23237,6491.16
10397,4008.55
31797,5299.68
30085,4664.25
8685,5638.2
38645,9545.74
17245,5604.08
27517,4161.63
33509,4382.18
7829,5145.57
5261,5289.86
16389,4382.02
29229,5599.19
40357,4269.77
6117,5049.63
19813,4743.61
18957,4931.46
6973,5241.17
34365,4207.18
13821,7190.08
37789,7601.65
36933,6939.49
35221,6699.57
12109,6420.79
125,6364.81
24949,6647.17
1837,7866.97
32653,5590.35
26661,9185.7
39501,4184.83
18101,4915.2
40358,2909.65
11254,3955.58
19814,3161.25
4406,2733.94
15534,2579.36
9542,2364.8
13822,4263.15
35222,4028.55
28374,2761.29
7830,3326.12
21526,2780.43
16390,2857.3
14678,5275.24
27518,2752.6
2694,4943.55
24094,3929.59
17246,3343.19
8686,3619.11
30942,3274.08
3550,2729.06
39502,2703.69
33510,2887.83
20670,3114.79
10398,2591.3
6118,3184.73
36078,3969.98
30086,2902.27
34366,2823.66
126,3747.2
6974,3374.17
22382,2656.8
26662,4928.83
36934,4222.35
12110,3849.68
23238,3970.92
29230,3341.28
1838,4562.03
12966,4059.05
31798,3446.5
25806,4346.87
982,3988.54
18102,3028.11
18958,3251.66
38646,5134.56
24950,4054.8
5262,3260.49
32654,3708.3
37790,4412.7
15535,4326.19
30087,4504.87
13823,6218.99
27519,4362.21
22383,4753.3
8687,4921.96
14679,7665.31
34367,5192.11
16391,5201.15
40359,5206.17
30943,4749.26
36935,5821.67
11255,4986.31
2695,6499.35
7831,4834.48
20671,4017.47
39503,4212.57
6119,4592.93
10399,5405.66
36079,5825.1
4407,4911.82
24095,5777.9
38647,7521.4
26663,7261.95
12967,5824.79
3551,4224.13
35223,5271.96
23239,5192.53
33511,4809.65
1839,5869.8
24951,5731.62
31799,4935.79
25807,5943.56
17247,5087.37
6975,4855.1
18959,4566.41
28375,5223.67
9543,3917.84
29231,4760.5
32655,5217.74
12111,5651.21
21527,4169.81
19815,4181.3
983,5422.74
127,5269.49
5263,4326.12
18103,4882.87
37791,5811.98
32656,7317.43
27520,5009.84
24096,7937.78
14680,11294.6
22384,4360.3
8688,7191.32
34368,4936.08
36936,8831.19
7832,6372.52
15536,5031.87
40360,4928.85
10400,4579.84
30088,6004.48
4408,4649.14
36080,8331.34
30944,6668.03
28376,4635.2
26664,11210.7
12968,8992.65
23240,7766.71
9544,4406.44
33512,5099.94
1840,9255.36
16392,4755.12
6120,6370
25808,8866.79
31800,6644.88
38648,11949.9
2696,11563.5
11256,8171.02
17248,6692.21
29232,6784.27
24952,8472.75
13824,9615.75
35224,8500.72
20672,5873.23
18960,6213.55
12112,8301.36
21528,4895.26
6976,6526.76
984,8214.24
5264,6275.94
19816,5666.85
39504,4814.6
128,7543.68
3552,5123.92
37792,9024.22
18104,6088.98
30089,4441.84
19817,3245.05
22385,4227.7
34369,4918.75
4409,4262.9
14681,7850.87
25809,5905.55
36081,6097.94
40361,5218.42
30945,4398.23
26665,7329.33
36937,6196.39
23241,5413.39
35225,6298.35
7833,3899.39
985,5306.27
24953,5502.15
21529,4083.42
31801,4333.38
37793,6608.38
12969,6222.41
11257,5702.1
28377,5598.74
38649,8686.94
32657,4582.54
15537,4813.71
13825,6686.09
9545,3829.37
1841,6130.92
5265,4193.96
10401,4134.69
20673,3383.39
18961,3601.96
129,5137.31
2697,7287
17249,4754.57
33513,4814.48
29233,5324.68
39505,4961.62
3553,4326.91
16393,4613.74
6121,3841.87
27521,5456.59
12113,5751.44
6977,4017.54
8689,4023.54
24097,5292.67
18105,3875.69
34370,3155.78
4410,3143.89
30946,3415.79
40362,3351.58
36938,4640.16
7834,3466.42
21530,2951.6
26666,5723.99
986,4527.62
11258,4486.37
28378,2993.58
33514,3325.43
30090,3102.54
3554,3139.4
23242,4508
31802,3579.01
2698,5701.57
12970,4572.87
14682,6450.84
17250,3840.18
9546,2876.55
5266,3652.65
8690,3492.38
35226,4789.48
1842,5096.13
16394,3186.76
19818,2964.89
20674,2989.79
6978,3581.21
38650,6186.87
130,4306.73
24098,4458.65
22386,2754.33
32658,3761.8
39506,3089.57
18962,3157.95
10402,3093.31
29234,3675.86
37794,5102.97
12114,4616.61
36082,4658.16
25810,4788.88
13826,4915.11
18106,3128.04
15538,3056.98
24954,4486.22
6122,3427.71
27522,2934.02
40363,5636.03
24099,9034.1
32659,7446.23
30947,6799.24
14683,12308.6
20675,6399.38
34371,5623.25
2699,13454.5
6979,6734.71
38651,13100.9
26667,13336.9
11259,8698.73
9547,5518.24
36939,8581.78
5267,6743
23243,8640.82
1843,10216.2
10403,5489.78
16395,5925.83
18107,6644.39
30091,6298.06
8691,7829.8
131,8248.19
17251,7311.68
3555,6231.88
35227,8405.37
13827,11295
39507,5827.09
18963,6473.89
27523,6186.42
987,8688.35
6123,6736.81
19819,6057.3
21531,6112.78
36083,8502.59
37795,9705.89
12115,9421.6
12971,10108.9
22387,5249.02
15539,6684.4
24955,9162.53
25811,10149
7835,6946.41
29235,7004.32
33515,5909.17
4411,5573.57
31803,6580.14
28379,5622.14
5268,5751.83
14684,7930.98
39508,6336.54
11260,6390.45
2700,8176.77
16396,6962.27
30948,6199.45
12972,6834.62
35228,6598.8
13828,7300.07
6124,5926.27
20676,5281.6
30092,5730.98
10404,6188.67
34372,6914.61
18964,5621.72
24100,6842.21
8692,6531.43
3556,6820.15
26668,8026.21
29236,6352.34
22388,6546.1
27524,6890.94
988,6645.79
25812,7176.93
40364,6608.26
36084,6704.91
6980,5976.57
28380,6991.4
17252,6005.11
132,6268.4
15540,6711.26
12116,6408.28
24956,6897.7
32660,6658.65
23244,6558.86
7836,5890.54
33516,6589.27
1844,7280.01
21532,6309.62
4412,6502.99
38652,8519.33
37796,7156.76
19820,5284.66
18108,5717.47
36940,6860.54
9548,5670.26
31804,6378.96
22389,5863.69
30949,5228.45
21533,5964.74
8693,5554.64
24101,5944.58
3557,5745.05
26669,7167.19
11261,6026.19
36085,6040.13
4413,5854.1
30093,4787.52
28381,6082.26
12973,5846.32
40365,6228.88
15541,5497.65
33517,6434.97
10405,5773.86
1845,6147.24
14685,7369.53
16397,6452.25
25813,6274.42
31805,5483.41
17253,5436.11
37797,5976.91
2701,7180.02
35229,6457.25
19821,4865.87
23245,6283.24
9549,4858.11
20677,4849.53
29237,5604.82
989,5616.43
27525,5792.31
7837,5059.29
6125,4896.66
6981,5025.46
34373,6424.63
36941,6178.5
5269,5167.54
133,5419.39
32661,6050.71
18965,4978.97
38653,7725.31
12117,5669.55
24957,6219.27
13829,5875.42
39509,5555.83
18109,4828.54
15542,7533.03
31806,4909.1
21534,6414.86
17254,5458.58
28382,6070.63
22390,5528.28
24102,6019.39
23246,5921.96
33518,6477.68
3558,6797.99
14686,4727.25
10406,5740.1
25814,6329.36
6126,4851.23
11262,6358.28
4414,6013.41
2702,8285.57
40366,6106.79
134,6136.97
30950,4896.08
7838,5104.93
35230,6367.92
29238,5121.34
24958,6082.56
27526,6669.25
1846,7076.62
39510,6523.53
30094,4538.71
6982,4987.37
34374,6011.31
13830,7707.55
8694,5442.13
37798,6539.59
32662,5204.03
16398,6467.6
9550,5933.71
12118,6871.66
36942,6221.21
26670,7374.73
18110,4652.11
18966,4215.14
36086,6176.24
5270,5114.32
12974,7188.49
38654,7742.44
990,6313.75
20678,3970.33
19822,4135.07
15543,3392.71
23247,5114.84
4415,2788.43
11263,5248.42
1847,6328.8
22391,2576.52
31807,4299.71
30095,4045.13
24103,5567.47
33519,3149.56
2703,8109.56
135,5131.92
30951,4447.56
28383,2794.69
35231,5190.66
29239,4393.88
21535,3071.03
10407,2749.64
39511,3132.05
12119,5951.06
25815,6215.25
14687,6936.07
17255,4701.29
6983,4406.19
9551,2821.6
26671,7219.89
13831,7341.22
32663,4801.52
991,5410.96
5271,4326.33
27527,3128.73
6127,4349.96
8695,4968.04
16399,2974.74
36087,5404.65
40367,2943.36
19823,3649.43
7839,4491.94
18967,3984.99
3559,3153.51
20679,3744.16
24959,5703.79
18111,4225.12
36943,5559.02
12975,6524.58
34375,2905.69
38655,8326.46
37799,6102.71
9552,5678.37
2704,10771.3
23248,7097.4
22392,5857.47
4416,5968.8
8696,6569.58
34376,6366.08
35232,7157.12
38656,12033.5
29240,6185.63
1848,9036.63
39512,6208.5
30096,5836.27
36088,7975.97
24104,8306.32
14688,12416.1
40368,6326.25
28384,6364.4
30952,6127.06
3560,6017.7
13832,10866.8
32664,6845.22
5272,5539.87
27528,6641.63
6128,5833.02
31808,6236.58
21536,6394.05
25816,9526.83
12976,9076.66
15544,7492.41
11264,6887.24
26672,11673.6
33520,6557.16
20680,5326.18
37800,9292.89
10408,6016.56
16400,7068.56
6984,5903.88
992,7726.17
12120,8232.6
17256,6658.91
19824,5354.61
136,7302.73
36944,8175.59
24960,8390.74
7840,6028.12
18112,6129.08
18968,5718.77
34377,6840.03
4417,6979.33
35233,7112.89
9553,6453.33
24105,7206.44
30097,5699.63
36089,7352.47
8697,6531.29
3561,7432.21
28385,7019.81
25817,7478.53
23249,6731.64
21537,6775.23
13833,9102.06
32665,6294.9
14689,10969.4
15545,8181.54
12121,7797.55
10409,6697.1
16401,7552.46
31809,5635.94
22393,6393.55
2705,10040.2
11265,7044.83
30953,5777.59
29241,6103.06
12977,8700.08
19825,4846
18969,5310.78
993,7259.83
27529,7132.56
1849,8039.03
6129,5936.12
6985,5968.7
26673,9264.3
37801,7542.34
40369,7376.08
39513,7151.17
7841,5949.97
24961,7203.4
20681,5051.74
36945,7333.59
17257,6612.17
137,6990.11
18113,5854.56
5273,6028.26
33521,7024.23
38657,9551.06
30098,4878.12
35234,6917.25
14690,11235.7
34378,3461.37
23250,6835.87
2706,9873.45
4418,3341.16
29242,5339.46
36090,7151.44
15546,3006.4
40370,3669.58
16402,3468.38
31810,5270.7
21538,2992.72
3562,3157.34
24106,7246.53
30954,5199.67
22394,3120.7
19826,4560.29
32666,5621.98
28386,3295.56
9554,2570.14
37802,7430.45
10410,3137.11
1850,8370.24
6130,5194.04
994,7106.78
18114,4958.25
27530,3070.95
11266,6465.39
6986,5130.63
24962,7216.49
138,6953.15
18970,4854.58
33522,3320.85
20682,4682.01
36946,7259.47
12122,6903.91
39514,3000.78
17258,5443.09
38658,9815.73
25818,7795.09
8698,5407.26
7842,5027.05
12978,6998.51
13834,7630.49
26674,9521.46
5274,5243.85
4419,5851.03
14691,7934.06
35235,6166.85
30099,4647.34
11267,6572.94
6131,4671.87
36091,5956.68
3563,5333.02
40371,5969.06
23251,5821.41
29243,5430.87
30955,4301.29
12979,5970.5
2707,8198.69
21539,4691.37
34379,5525.23
7843,4676.42
39515,5510.63
1851,6681.28
33523,5097.85
16403,6185.95
20683,4228.99
8699,4914.06
27531,5035.77
25819,6227.93
6987,4534.42
22395,4940.75
9555,5195.88
28387,5784.27
17259,5363.07
26675,8078.71
12123,6258.9
10411,6008.54
36947,6199.66
37803,6414.75
24963,5704.49
18115,4518.38
5275,4978.77
18971,4298.53
15547,5591.01
13835,6065.72
38659,8525.02
19827,4148.42
24107,5685.89
995,5578.67
31811,4213.56
32667,4825.55
139,5625.04
4420,3494.1
29244,4724.45
30100,4288.14
30956,4849.5
33524,3762.74
2708,7863.38
23252,5472.41
10412,3632.98
28388,3285.84
15548,4611.39
21540,3806.73
27532,3616.25
14692,7648.86
17260,5108.25
24964,5611.4
1852,6094.34
18116,4673.6
35236,5999.58
40372,3762.48
11268,6460.43
9556,3502.07
5276,4830.69
37804,7231.26
22396,3289.28
12124,7177.1
16404,4003.27
19828,4459.24
12980,8045.53
8700,6097.88
39516,3885.46
36948,6387.09
18972,4944.7
34380,3563.24
3564,3812.97
24108,5353.26
13836,9328.03
6988,5101.32
996,5133.22
38660,11085.2
32668,5927.64
36092,5792.8
20684,4692.19
7844,5112.09
26676,7645.11
140,4783.46
6132,4905.68
25820,6049.49
31812,5121.76
28389,5476.16
10413,5354.23
33525,4425.51
4421,5282.36
3565,4437.23
17261,6314.16
2709,9545.51
21541,4353.19
29245,6007.89
16405,5854.83
22397,5013.68
8701,6063.71
27533,4327.21
5277,5625.3
24109,6875.6
40373,5640.14
30957,5525.69
14693,10039.3
38661,9917.42
1853,7516.81
24965,7203.1
39517,4404.15
20685,5004.53
11269,6553.56
12981,7663.49
9557,4073.81
34381,5520.28
18973,5348.31
35237,6572.96
7845,5589.23
23253,6658.93
12125,7040.76
18117,5407.32
6989,5458.25
6133,5346.35
36093,6472.87
997,6398.84
19829,4966.1
15549,4874.43
32669,5874.59
30101,5447.06
26677,9897.03
37805,7396.5
31813,5340.01
13837,8384.7
141,6209.88
25821,7683.46
36949,6778.05
3566,3860.63
4422,3389.46
10414,3353.64
8702,3462.31
9558,3219.52
17262,3173.07
24110,4100.11
33526,4031.24
14694,5611.32
21542,3773.08
23254,4191.53
28390,3623.08
19830,2888.02
5278,3036.67
27534,3911.46
35238,4255.41
2710,5418.63
24966,4114.06
40374,3938.13
34382,3737.07
38662,5650.09
22398,3525.32
29246,3368.05
16406,3703.93
20686,3078.62
998,3833.58
15550,3640.81
1854,4502.92
36094,4136.35
25822,4498.81
39518,4124.28
30102,2849.48
30958,3101.57
12126,4019.84
32670,3794.02
18974,3031.41
6134,3021.92
6990,3018.65
13838,4600.44
31814,3223.6
12982,4120.82
7846,2980.85
36950,4235.21
18118,2973.21
11270,4184.59
26678,5427.55
37806,4537.98
142,3707.09
29247,6551.55
28391,4387.86
24111,6298.94
4423,4064.4
3567,3639.62
27535,3847.36
34383,4534.94
10415,4177.3
22399,4054.52
14695,9328.81
33527,4063.07
5279,5852.64
35239,7383.29
8703,6166.81
15551,3874.81
23255,6865.96
40375,4645.5
38663,9496.35
9559,3321.21
36095,6589.41
16407,4614.53
39519,3809.66
2711,8776.06
12983,7033.6
20687,5265.41
30959,5339.47
12127,6772.31
19831,5582.4
30103,5160.1
1855,7812.64
7847,5897.23
18119,5483.17
21543,3876.53
25823,7837.38
13839,9001.07
32671,6347.28
143,5919.72
11271,6780.26
6135,5211.57
24967,6411.17
999,5968.88
37807,7921.54
31815,6194.96
18975,5292.07
17263,6324.6
26679,8788.21
36951,6481.52
6991,4963.24
29248,4740.99
9560,4466.74
4424,4729.61
24112,5976.22
28392,5119.64
22400,4673.68
40376,5237.95
30104,4227.11
36096,5900.75
35240,6038.41
14696,10050
3568,5055.04
27536,4946.86
8704,4272.55
2712,8225.28
21544,5003.61
10416,4686.19
20688,3982.2
13840,6711.61
32672,4563.9
19832,3774.06
16408,5440.93
34384,4943.1
39520,5195.61
1856,6455.83
38664,9560.74
23256,5846.51
15552,5621.38
26680,8609.98
31816,3975.66
24968,6241.69
33528,5130.01
7848,3936.5
144,5249.28
25824,6615.61
6136,3922.38
30960,4040.68
1000,5398
18976,4078.06
5280,4041.13
37808,6611.57
12128,5857.11
36952,6237.94
17264,4746.3
12984,6082.6
11272,5870.58
18120,4099.77
6992,3952.76
24113,8715.54
4425,6983.19
40377,7660.93
22401,6429.41
9561,6497.7
34385,6939.43
2713,11233.9
1857,9405.92
30105,6822.67
36097,8811.54
8705,7542.4
20689,6469.6
27537,7348.4
10417,6880.64
24969,8849.85
23257,8629.12
3569,7523.63
28393,7148.5
14697,11156
33529,7131.97
1001,8400.43
21545,7018.29
13841,10336.2
29249,7839.91
16409,7288.09
15553,7984.46
31817,6954.37
30961,6952.12
35241,9056.04
7849,7074.4
32673,7824.6
18977,6699.88
5281,7483.05
18121,6748.08
39521,7401
12129,9376.16
25825,9182.73
38665,11008.5
12985,10179.3
37809,9588.41
11273,9610.04
6137,7032.42
145,8246.61
19833,6210.77
17265,7611.28
36953,9224.43
6993,7065.26
26681,10851
2714,10004
4426,6007.7
14698,9498.1
40378,7085.21
22402,6098.68
21546,5453.55
28394,6599.85
23258,7537.62
8706,7273.19
3570,5728.12
29250,7079.08
5282,6380.66
15554,5567.06
1858,8948.83
11274,7810.1
6138,6163.33
24970,7698.4
20690,6163.71
27538,5676.33
35242,7873.38
30106,6026.37
12986,7923.96
34386,6466.3
9562,4642.57
13842,8759.72
146,6955.79
19834,5902.69
39522,6104.78
1002,7610.66
17266,6960.53
33530,5641.17
16410,6911.14
37810,8560.07
24114,7377.23
18122,6331.83
36098,7616.18
32674,7550.81
12130,7526.6
18978,6399.4
7850,6358.45
6994,6516.06
31818,6643.06
30962,6424.06
10418,5886.28
38666,10302.3
25826,8523.84
36954,7943.56
26682,9711.48
2715,7810.51
40379,6672.71
3571,6600.68
21547,6076.66
8707,6135.78
27539,6632.13
29251,5587.52
24115,6277
23259,6182.76
7851,5409.04
20691,4974.81
39523,6134.07
11275,6776.46
4427,6609.88
33531,6285.61
24971,6213.12
18979,5155.77
28395,6842.71
22403,6328.3
9563,5660.25
12131,6774.69
1003,6235.13
5283,5311.24
16411,7084.33
35243,6526.79
31819,5519.3
14699,7765.17
15555,6452.2
34387,6553.32
30963,5337.21
36099,6508.76
13843,7521.67
1859,6927.64
6995,5333.6
17267,5407
10419,6361.73
6139,5156.25
32675,6025.44
26683,7597.2
147,5886.27
30107,4814.8
18123,5149.67
25827,6763.6
38667,8436.92
37811,7112.81
36955,6560.41
19835,4809.51
12987,6973.89
8708,10786.9
16412,14972.3
29252,12893
22404,14762.8
40380,14846.4
4428,14522.6
33532,7415.37
35244,14003.4
27540,7604.01
2716,16868.8
24116,12598.1
34388,14640.4
12132,11731.5
9564,6352.66
14700,16258.8
7852,9661.46
30108,10111.9
39524,7652.66
20692,9299.9
10420,13223.1
18980,9288.64
30964,9983.34
28396,15258.8
148,11841.4
1860,13911.3
25828,14191.2
17268,10601.9
23260,13728.7
21548,7358.69
36956,12461.8
3572,8014.1
24972,13066.6
37812,13293.5
19836,8846.88
26684,17091.4
15556,7604.57
1004,12283.1
11276,13004.3
6140,9293.92
38668,16588.8
12988,12193.3
6996,9523.08
36100,12234
31820,9975.29
5284,11058.8
32676,11441.3
18124,9206.91
13844,12883.3
10421,3751.46
33533,4888.48
29253,3966.27
1861,6361.17
28397,4177.4
16413,4164.82
2717,7610.48
32677,4766.89
23261,4931.72
35245,5143.8
9565,4082.98
8709,4392.73
40381,3991.27
14701,8432.22
4429,3823.68
3573,4563.81
34389,4221.81
19837,3865.5
22405,3872.64
12133,5452.8
7853,3791.44
39525,4686.87
30109,3956.88
27541,4910.44
24973,7145.35
21549,4904.11
30965,4660.49
15557,4816.98
12989,6651.17
24117,5916.4
1005,6221.33
17269,4059.31
26685,8333.46
25829,6895.16
11277,4750.3
37813,7047.05
38669,8618.66
36101,5941.99
6997,4380.9
20693,4101.84
5285,3378.21
13845,6743.06
18981,4645.74
31821,4328.65
18125,4120.52
149,4728.25
36957,7192.41
6141,3744.65
12134,5924.18
29254,4896.7
4430,5276.09
33534,4737.67
40382,4943.39
10422,5128.54
22406,4529.98
2718,6640.19
39526,4567.2
11278,5855.37
14702,6031.43
17270,4596.66
27542,4313.41
32678,4631.43
21550,4396
30966,4128.93
13846,5549.59
1006,5255.59
1862,5555.87
16414,4596.68
12990,5758.25
3574,4644.62
20694,3646.27
30110,4325.66
34390,5064.68
18982,3951.24
6142,4527.64
28398,4848.99
38670,6796.8
35246,5550.99
8710,4902.09
23262,5119.2
5286,4764.26
36102,5255.1
7854,4264.66
24974,4967.58
19838,3551.34
26686,6318.13
6998,4410.39
25830,4931.03
15558,4060.97
36958,5517.36
31822,4005.85
9566,4031.95
150,5203.6
37814,5189.27
24118,5043.78
18126,3970.11
30967,8860.66
14703,15599.8
22407,9645.82
34391,10432.3
40383,9401.23
20695,8279.9
1863,12352.9
29255,9545.87
27543,10460.4
32679,10005.8
13847,13877.4
28399,10494.4
36103,11086.7
35247,10862.8
1007,11151.1
10423,10297.6
9567,9411.55
6999,9134.49
18983,8718.41
3575,10095.9
21551,10436.2
23263,11110.8
7855,9140.12
33535,10497.5
11279,10787.5
2719,14178
8711,10143
4431,10062.2
39527,9239.44
15559,11092
151,10446.4
17271,10116.5
19839,7917.34
24975,12225.4
24119,11922.4
12991,12792.8
5287,8886.46
30111,8435.24
38671,14376.7
16415,10823.4
25831,12846.8
18127,8506.16
36959,11737.9
26687,15303.2
37815,12114.6
6143,8611.64
12135,11813.7
31823,8844.67
10424,5139.71
40384,5606.31
30968,5499.11
27544,6095.7
2720,9118.43
29256,6364.89
7856,5577.22
1864,7736.45
23264,7695.28
21552,6151.26
34392,5347.33
35248,7606
39528,5876.66
11280,7287.36
9568,5101.88
19840,4747.22
13848,8583.12
32680,5716.44
8712,5996.34
15560,7597.35
1008,7697.65
24976,7586.8
3576,6111.32
14704,9873.9
36104,6810.93
38672,8734.41
22408,5273.15
18984,5333.21
25832,7357.79
33536,5672.64
5288,5935.97
24120,7016.24
16416,6266.67
30112,4832.98
36960,7445.41
152,6661.19
12992,8676.76
20696,4949.55
17272,6644.42
28400,5575.87
4432,5412.06
37816,7418.49
31824,5300.41
26688,8941.66
7000,5535.99
12136,7266.7
6144,5046.31
18128,5288.38
40385,8088.62
29257,7925.34
36105,8755.47
27545,5906.89
23265,8348.44
34393,8229.74
8713,7243.15
7857,6884.35
35249,8794.73
32681,7422.2
38673,11883.4
11281,9843.05
15561,6500.86
39529,5861.31
21553,5708.55
9569,5374.27
14705,12579.9
30969,6598.03
3577,6138.26
16417,8913.57
153,8443.17
13849,8775.49
33537,6704.72
26689,12012.4
20697,5666.23
1865,9830.46
28401,8099.97
1009,8581.31
37817,8988.57
17273,7885.38
18985,6269.71
19841,5817.65
7001,6991.99
12993,8944.61
10425,8003.43
5289,7640.4
2721,13120.3
4433,8199.16
25833,8998.01
36961,8732.12
22409,7495.26
24121,8426.34
30113,7042.12
31825,6399.07
6145,7293.07
18129,6578.55
12137,9349.59
24977,8455.88
1010,7538.69
11282,7653.26
22410,5447.95
2722,9003.5
15562,6659.3
33538,6433.04
3578,6195.78
14706,10758.5
9570,5879.35
24122,7494.19
29258,7142.2
23266,7201.7
30114,6047.18
38674,9646.19
30970,6743.79
8714,7713.4
28402,6345.39
21554,5844.63
13850,9548.34
26690,9225.03
39530,6413.34
18130,6093.76
16418,6391.56
7858,6648.54
4434,6070.19
12994,9067.03
27546,6509.58
34394,6216.5
37818,8539.2
19842,5674.92
17274,7275.68
154,6986.41
32682,7576.96
25834,8373.99
7002,6800.93
35250,7626.97
36106,7682.38
18986,6183.62
5290,6737.06
12138,8309.93
20698,6119.17
40386,6791.98
36962,8012.13
24978,7843.98
6146,6431.04
31826,6530.1
1866,8308.38
10426,6232.26
3579,4530.94
2723,6693.53
28403,5372.48
14707,7004.38
40387,5854
18131,4607.03
11283,6267.54
26691,7007.26
22411,4712.2
12995,5884.54
23267,5803.31
30971,4114.26
7859,4141.55
30115,4735.69
37819,5780.3
9571,4057.98
8715,4756.66
24123,6056.13
39531,5047.38
16419,5864.02
34395,5463.67
15563,5538.1
27547,4572.03
38675,7711.75
32683,4915.05
4435,5159.89
7003,4098.57
33539,4338.68
20699,3907.79
36107,6252.83
19843,3748.1
6147,4568.31
36963,5781.21
18987,4210.24
21555,4266.98
25835,5523.24
155,5627.54
10427,5324.39
31827,4147.15
13851,5737.07
1011,4786.34
35251,6119.76
5291,4760.38
1867,5191.83
29259,5167.7
24979,5396.1
17275,5942.26
12139,6556.82
27548,4234.66
21556,3884.45
40388,6063.87
4436,6559.58
24124,6653.71
28404,6491.52
3580,4404.81
22412,5886.28
23268,6514.45
33540,4390.68
30116,5435.49
6148,5513.4
8716,6059.32
10428,6223.97
34396,6557
12996,7026.14
18988,5084.99
2724,8675.25
9572,3802.07
7860,5542.49
37820,6804.58
13852,7046.19
1868,6928.98
20700,4892.94
15564,3892.36
16420,6149.03
11284,6604.52
36108,6385.14
1012,6257.3
7004,5477.84
156,6212.11
32684,5902.11
25836,6978.14
19844,4739.94
36964,6340.84
35252,6517.19
26692,8808.6
5292,5802.73
39532,3996.75
14708,8378.01
17276,5572.87
18132,5104.99
38676,8837.35
24980,6642.96
31828,5170.03
12140,6810.75
30972,5230
29260,6019.28
28405,4617.94
30117,4591.44
20701,4482.97
3581,4077.01
40389,4711.84
8717,5553.86
2725,7429.14
34397,4718.91
7005,4991.75
22413,4359.4
27549,4014.71
10429,4300.39
1869,6503.47
6149,4927.3
14709,6958.58
11285,5987.72
24125,5467.71
37821,6119.96
36965,5855.07
26693,7166.37
9573,3346.83
32685,5854.17
7861,4924.06
35253,5996.07
33541,4065.3
29261,5454.76
18133,4724.68
16421,4684.39
31829,5094.48
4437,4394
157,5247.21
19845,4506.05
23269,5833.67
13853,6076.16
1013,5630.06
30973,5025.94
21557,3905.1
39533,4207.41
25837,5904.39
18989,4783.92
36109,5621.42
17277,5026.33
12997,5638.89
5293,5086.54
38677,7524.54
12141,5333.87
15565,3694.12
24981,5563.03
24126,9223.28
22414,4331.25
35254,7799.75
1870,9699.56
7006,6789.52
11286,7373.97
21558,4212.32
8718,7468.6
29262,6790.09
14710,13663.9
37822,8940.91
27550,4149.22
2726,11646.4
30974,6723.04
32686,7513.26
40390,4731.46
10430,4867.77
7862,7051.72
1014,8205.87
20702,6154.45
12142,8635.85
4438,4654.02
16422,5326.77
31830,6919.83
28406,4702
3582,4082.27
26694,11932.6
13854,9744.16
23270,7833.66
9574,4082.94
39534,4069.96
33542,4379.46
24982,8684.14
17278,7290.53
30118,6682.2
25838,9615
36110,8732.15
36966,7982.52
34398,4756.81
18990,6329.92
6150,7024.92
19846,6201.39
38678,11337.7
15566,4488.61
12998,8470.87
5294,6324.17
18134,7240.7
158,8283.1
8719,10595.2
1871,14113
10431,7691.28
35255,11426.3
16423,8546.82
3583,8679.01
14711,17928.5
13855,15350.5
23271,10657.4
9575,7623.26
29263,9124.62
27551,8664.76
20703,8407.27
2727,17705.7
25839,13493.7
4439,7843.32
36967,12645.5
28407,8021.36
22415,7418.16
34399,8167.39
36111,11995.8
38679,18380.8
15567,9039.26
7863,9479.52
1015,12523.7
24983,12508.5
17279,9235.28
40391,7952.92
37823,13865.3
31831,9372.08
18135,8774.55
24127,11671.9
30975,9464.24
18991,8822.03
26695,17245.4
32687,10785.9
39535,8126.97
33543,8560.22
5295,8914.04
30119,8605.27
21559,8501.47
6151,9307.23
159,11166.3
11287,10797.6
7007,9481.34
19847,8129.71
12143,12544.4
12999,13997.1
27552,3261.48
4440,4710.97
36112,8109.36
2728,8027.99
22416,5443.1
29264,6686.94
35256,7493.6
10432,4886.3
25840,7818.44
36968,7522.43
14712,10939.7
30976,6353.71
11288,5956.66
30120,6249.78
23272,6870.9
9576,2062.83
7864,5587.79
33544,3680.52
20704,5794.31
40392,5993.63
21560,2873.38
31832,6850.91
6152,5448.6
8720,6060.55
28408,5722.65
7008,5243.13
34400,6105.6
3584,2630.45
15568,2802.64
13856,7532.32
38680,10545.2
1016,5853.97
39536,3043.93
1872,6508.14
24984,7381.29
12144,6691.31
18136,6931.01
24128,7726.5
19848,5785.43
16424,5980.68
26696,9575.75
32688,8005.73
37824,8177.39
17280,6698.31
5296,5230.42
18992,6460.22
160,5974.1
13000,6762.16
25841,3671.67
7865,2634.47
30977,2384.7
9577,2382.21
36113,3569.61
30121,2508.84
40393,3414.73
21561,2740.24
13857,3457.38
29265,2763.72
15569,2919.71
28409,2815.48
27553,2746.25
20705,2204.59
36969,3840.44
23273,3462.36
8721,2626.07
2729,4213.38
22417,2551.12
10433,2715.8
3585,2646.66
19849,2053.56
32689,2571.66
5297,2533.04
33545,2979.45
35257,3730.13
31833,2442.1
6153,2570.95
18137,2307.12
4441,2586.57
11289,3730.96
14713,4063.09
34401,2975.53
26697,4079.36
1017,3388.76
38681,4716.74
161,3164.78
16425,2971.72
17281,2616.45
1873,3797.98
24985,3493.43
